,name,github_id,description,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,github_release_downloads,monthly_downloads,trending,new_addition
117,yangkyeongmo/mcp-server-apache-airflow,yangkyeongmo/mcp-server-apache-airflow,MCP server that connects to Apache Airflow using official client.,"['local', 'python']",developer-tools,https://github.com/yangkyeongmo/mcp-server-apache-airflow,https://github.com/yangkyeongmo/mcp-server-apache-airflow,MIT,2025-02-13 04:09:06,2025-08-21 10:22:56,2025-08-21 10:22:56,84,36.0,24,5.0,19.0,6.0,9.0,86,2025-08-14 04:44:46,0.2.7,5.0,,,7.0,14,True,2,,,,
118,VictoriaMetrics-Community/mcp-victoriametrics,VictoriaMetrics-Community/mcp-victoriametrics,"Provides comprehensive integration with your VictoriaMetrics instance APIs and documentation for monitoring,..","['go', 'local', 'official']",monitoring,https://github.com/VictoriaMetrics-Community/mcp-victoriametrics,https://github.com/VictoriaMetrics-Community/mcp-victoriametrics,Apache-2.0,2025-05-08 20:25:27,2025-09-01 17:49:20,2025-08-19 14:18:02,138,57.0,8,5.0,38.0,2.0,4.0,70,2025-08-19 14:24:03,1.7.0,18.0,,,7.0,14,True,2,299.0,74.0,,
119,zillow/auto-mobile,zillow/auto-mobile,Tool suite built around an MCP server for Android automation for developer workflow and testing.,"['linux', 'local', 'typescript']",developer-tools,https://github.com/zillow/auto-mobile,https://github.com/zillow/auto-mobile,Apache-2.0,2025-06-22 20:29:37,2025-08-29 16:33:53,2025-08-05 03:19:33,179,178.0,3,1.0,29.0,1.0,,50,2025-07-22 03:07:57,0.0.5,5.0,,,8.0,14,True,2,111.0,37.0,,
120,zcaceres/markdownify-mcp,zcaceres/markdownify-mcp,An MCP server to convert almost any file or web content into Markdown.,"['local', 'typescript']",data-science-tools,https://github.com/zcaceres/markdownify-mcp,https://github.com/zcaceres/markdownify-mcp,MIT,2024-12-18 21:14:52,2025-09-02 15:51:20,2025-09-02 15:51:18,43,8.0,169,11.0,15.0,11.0,8.0,2093,,,,,,7.0,13,True,2,,,,
121,Operative-Sh/web-eval-agent,Operative-Sh/web-eval-agent,An MCP Server that autonomously debugs web applications with browser-use browser agents.,"['local', 'macos', 'python']",browser-automation,https://github.com/Operative-Sh/web-eval-agent,https://github.com/Operative-Sh/web-eval-agent,Apache-2.0,2025-04-01 23:40:56,2025-08-25 05:44:31,2025-08-25 05:43:39,206,11.0,97,8.0,24.0,1.0,10.0,1177,,,,,,6.0,13,True,3,,,,
122,JetBrains/mcp-jetbrains,JetBrains/mcp-jetbrains,Connect to JetBrains IDE.,"['local', 'official', 'typescript']",developer-tools,https://github.com/JetBrains/mcp-jetbrains,https://github.com/JetBrains/mcp-jetbrains,Apache-2.0,2024-12-09 11:50:21,2025-08-18 09:34:56,2025-08-18 09:34:55,47,1.0,64,9.0,8.0,32.0,35.0,921,2025-07-01 10:07:28,dxt-v1.0.2,22.0,1.0,1.0,6.0,13,True,2,62.0,6.0,,
123,suekou/mcp-notion-server,suekou/mcp-notion-server,Interacting with Notion API.,"['local', 'typescript']",other-tools-and-integrations,https://github.com/suekou/mcp-notion-server,https://github.com/suekou/mcp-notion-server,MIT,2024-11-30 10:01:30,2025-05-14 01:03:59,2025-05-14 01:00:40,82,,138,7.0,34.0,10.0,15.0,817,2025-05-14 01:03:59,1.2.4,10.0,,,9.0,13,True,2,,,,
124,datalayer/jupyter-mcp-server,datalayer/jupyter-mcp-server,Model Context Protocol (MCP) Server for Jupyter.,"['local', 'python']",data-science-tools,https://github.com/datalayer/jupyter-mcp-server,https://github.com/datalayer/jupyter-mcp-server,BSD-3-Clause,2025-02-12 06:41:35,2025-09-05 13:50:45,2025-09-04 15:48:30,109,57.0,109,12.0,39.0,9.0,10.0,651,,,,,,11.0,13,True,2,,,,
125,xing5/mcp-google-sheets,xing5/mcp-google-sheets,"A Model Context Protocol server for interacting with Google Sheets. This server provides tools to create, read,..","['cloud', 'python']",databases,https://github.com/xing5/mcp-google-sheets,https://github.com/xing5/mcp-google-sheets,MIT,2025-03-22 01:01:45,2025-08-26 18:28:14,2025-08-26 18:27:27,19,7.0,97,5.0,14.0,5.0,20.0,381,2025-08-26 18:28:14,0.5.1,7.0,,,8.0,13,True,3,,,,
126,wong2/mcp-cli,wong2/mcp-cli,CLI tool for testing MCP servers.,"['local', 'typescript']",other-tools-and-integrations,https://github.com/wong2/mcp-cli,https://github.com/wong2/mcp-cli,GPL-3.0,2024-12-05 04:21:46,2025-08-13 08:30:34,2025-08-07 03:41:09,63,10.0,29,3.0,8.0,5.0,6.0,374,,,,37.0,37.0,4.0,13,True,2,,,,
127,evalstate/mcp-hfspace,evalstate/mcp-hfspace,"Use HuggingFace Spaces directly from Claude. Use Open Source Image Generation, Chat, Vision tasks and more. Supports..","['cloud', 'typescript']",other-tools-and-integrations,https://github.com/evalstate/mcp-hfspace,https://github.com/evalstate/mcp-hfspace,MIT,2024-12-03 17:39:34,2025-06-13 17:05:31,2025-06-13 17:05:31,155,4.0,54,5.0,14.0,8.0,6.0,353,2025-04-21 06:49:12,0.54,8.0,2.0,2.0,7.0,13,True,2,,,,
128,jtang613/GhidrAssistMCP,jtang613/GhidrAssistMCP,"A native Model Context Protocol server for Ghidra. Includes GUI configuration and logging, 31 powerful tools and no..","['java', 'local']",security,https://github.com/jtang613/GhidrAssistMCP,https://github.com/jtang613/GhidrAssistMCP,MIT,2025-07-09 00:59:13,2025-08-09 19:57:36,2025-08-09 19:56:54,10,10.0,16,,1.0,,2.0,305,2025-08-09 19:58:29,0.5.0,5.0,,,,13,True,3,334.0,167.0,,
129,wenb1n-dev/mysql_mcp_server_pro,wenb1n-dev/mysql_mcp_server_pro,"Supports SSE, STDIO; not only limited to MySQLs CRUD functionality; also includes database exception analysis..","['local', 'python']",databases,https://github.com/wenb1n-dev/mysql_mcp_server_pro,https://github.com/wenb1n-dev/mysql_mcp_server_pro,MIT,2025-04-04 07:22:49,2025-08-28 13:50:15,2025-08-28 13:50:09,80,28.0,30,2.0,1.0,9.0,30.0,253,2025-08-05 00:48:54,1.7.0,10.0,,,2.0,13,True,3,,,,
130,juehang/vscode-mcp-server,juehang/vscode-mcp-server,"A MCP Server that allows AI such as Claude to read from the directory structure in a VS Code workspace, see problems..","['local', 'typescript']",coding-agents,https://github.com/juehang/vscode-mcp-server,https://github.com/juehang/vscode-mcp-server,MIT,2025-04-21 20:46:42,2025-06-13 15:23:08,2025-06-13 15:23:02,49,3.0,40,5.0,3.0,1.0,6.0,228,2025-06-13 00:31:29,0.2.0,9.0,4.0,4.0,,13,True,3,,,,
131,chaindead/telegram-mcp,chaindead/telegram-mcp,"Telegram API integration for accessing user data, managing dialogs (chats, channels, groups), retrieving messages, and..","['go', 'local']",communication,https://github.com/chaindead/telegram-mcp,https://github.com/chaindead/telegram-mcp,MIT,2025-04-01 14:43:04,2025-08-21 10:44:53,2025-08-21 10:42:46,67,2.0,21,4.0,5.0,4.0,1.0,197,2025-08-21 10:49:44,0.1.23,23.0,,,3.0,13,True,3,1311.0,262.0,,
132,Govcraft/rust-docs-mcp-server,Govcraft/rust-docs-mcp-server,"Provides up-to-date documentation context for a specific Rust crate to LLMs via an MCP tool, using semantic search..","['local', 'rust']",developer-tools,https://github.com/Govcraft/rust-docs-mcp-server,https://github.com/Govcraft/rust-docs-mcp-server,MIT,2025-03-26 00:15:21,2025-06-23 03:03:08,2025-06-23 03:03:08,77,1.0,25,,10.0,7.0,3.0,182,2025-05-08 03:13:07,1.3.1,14.0,,,4.0,13,True,2,275.0,45.0,,
133,alexei-led/aws-mcp-server,alexei-led/aws-mcp-server,"A lightweight but powerful server that enables AI assistants to execute AWS CLI commands, use Unix pipes, and apply..","['cloud', 'python']",cloud-platforms,https://github.com/alexei-led/aws-mcp-server,https://github.com/alexei-led/aws-mcp-server,MIT,2025-03-19 13:42:40,2025-04-10 19:06:06,2025-04-10 19:01:00,114,,26,3.0,10.0,5.0,4.0,161,2025-04-11 17:45:49,1.3.0,6.0,,,,13,True,3,,,,
134,pydantic/logfire-mcp,pydantic/logfire-mcp,Provides access to OpenTelemetry traces and metrics through Logfire.,"['cloud', 'official', 'python']",monitoring,https://github.com/pydantic/logfire-mcp,https://github.com/pydantic/logfire-mcp,MIT,2025-03-06 12:26:11,2025-08-08 17:38:31,2025-08-08 17:23:42,46,26.0,18,4.0,28.0,4.0,7.0,105,2025-08-08 17:24:37,0.5.1,13.0,,,9.0,13,True,3,,,,
135,1mcp-app/agent,1mcp-app/agent,A unified Model Context Protocol server implementation that aggregates multiple MCP servers into one.,"['cloud', 'linux', 'local', 'macos', 'typescript', 'windows']",aggregators,https://github.com/1mcp-app/agent,https://github.com/1mcp-app/agent,Apache-2.0,2025-03-16 14:05:08,2025-09-05 16:05:50,2025-09-05 16:05:50,427,289.0,15,2.0,104.0,2.0,2.0,104,2025-09-05 16:06:13,0.21.0,29.0,1.0,1.0,4.0,13,True,2,5.0,0.0,,
136,FradSer/mcp-server-apple-reminders,FradSer/mcp-server-apple-reminders,An MCP server for interacting with Apple Reminders on macOS.,"['local', 'macos', 'typescript']",browser-automation,https://github.com/FradSer/mcp-server-apple-reminders,https://github.com/FradSer/mcp-server-apple-reminders,MIT,2025-02-14 18:03:02,2025-09-05 13:08:23,2025-09-03 14:10:51,97,80.0,19,1.0,12.0,7.0,10.0,104,2025-09-03 14:12:57,0.7.3,7.0,,,5.0,13,True,3,,,,
137,reza-gholizade/k8s-mcp-server,reza-gholizade/k8s-mcp-server,A Kubernetes Model Context Protocol (MCP) server that provides tools for interacting with Kubernetes clusters through..,"['cloud', 'go', 'local']",cloud-platforms,https://github.com/reza-gholizade/k8s-mcp-server,https://github.com/reza-gholizade/k8s-mcp-server,MIT,2025-04-13 21:22:39,2025-09-02 12:39:16,2025-09-02 23:08:54,142,81.0,14,5.0,45.0,1.0,7.0,75,2025-09-02 12:44:57,1.0.23,14.0,,,8.0,13,True,3,44.0,14.0,,
138,ivo-toby/contentful-mcp,ivo-toby/contentful-mcp,"Update, create, delete content, content-models and assets in your Contentful Space.","['local', 'typescript']",other-tools-and-integrations,https://github.com/ivo-toby/contentful-mcp,https://github.com/ivo-toby/contentful-mcp,MIT,2024-12-04 18:27:09,2025-08-14 12:12:32,2025-08-14 12:12:29,261,13.0,16,2.0,33.0,7.0,9.0,61,2025-07-31 08:21:18,1.19.0,20.0,,,6.0,13,True,2,,,,
139,ivnvxd/mcp-server-odoo,ivnvxd/mcp-server-odoo,"Connect AI assistants to Odoo ERP systems for business data access, record management, and workflow automation.","['cloud', 'local', 'python']",other-tools-and-integrations,https://github.com/ivnvxd/mcp-server-odoo,https://github.com/ivnvxd/mcp-server-odoo,MPL-2.0,2025-03-22 20:45:03,2025-08-25 15:30:16,2025-08-04 21:38:42,66,19.0,29,4.0,3.0,7.0,5.0,59,2025-08-04 21:19:45,0.2.2,6.0,,,2.0,13,True,2,,,,
140,nguyenvanduocit/jira-mcp,nguyenvanduocit/jira-mcp,A Go-based MCP connector for Jira that enables AI assistants like Claude to interact with Atlassian Jira. This tool..,"['cloud', 'go']",support-and-service-management,https://github.com/nguyenvanduocit/jira-mcp,https://github.com/nguyenvanduocit/jira-mcp,MIT,2025-03-25 13:35:58,2025-07-08 10:18:00,2025-07-08 10:18:00,73,15.0,15,1.0,27.0,1.0,3.0,57,2025-06-12 03:34:47,1.11.0,13.0,,,6.0,13,True,3,566.0,113.0,,
141,optuna/optuna-mcp,optuna/optuna-mcp,Official MCP server enabling seamless orchestration of hyperparameter search and other optimization tasks with Optuna.,"['linux', 'local', 'macos', 'official', 'python']",data-science-tools,https://github.com/optuna/optuna-mcp,https://github.com/optuna/optuna-mcp,MIT,2025-06-10 07:03:55,2025-09-05 05:53:22,2025-09-05 05:53:22,64,64.0,18,,35.0,,,51,2025-06-13 02:10:37,0.1.2,3.0,,,7.0,13,True,2,,,,
142,21st-dev/magic-mcp,21st-dev/magic-mcp,Create crafted UI components inspired by the best 21st.dev design engineers.,[],developer-tools,https://github.com/21st-dev/magic-mcp,https://github.com/21st-dev/magic-mcp,,2025-02-19 13:17:50,2025-06-09 14:36:59,2025-06-09 14:36:35,71,,242,17.0,10.0,11.0,10.0,3563,,,,13.0,13.0,6.0,12,True,3,,,,
143,MarkusPfundstein/mcp-obsidian,MarkusPfundstein/mcp-obsidian,Interacting with Obsidian via REST API.,"['cloud', 'local', 'python']",other-tools-and-integrations,https://github.com/MarkusPfundstein/mcp-obsidian,https://github.com/MarkusPfundstein/mcp-obsidian,MIT,2024-11-29 11:07:12,2025-06-28 09:04:04,2025-06-28 09:04:04,55,9.0,236,12.0,32.0,39.0,10.0,1922,,,,1.0,1.0,17.0,12,True,2,,,,
144,Coding-Solo/godot-mcp,Coding-Solo/godot-mcp,"A MCP server for interacting with the Godot game engine, providing tools for editing, running, debugging, and managing..","['local', 'typescript']",gaming,https://github.com/Coding-Solo/godot-mcp,https://github.com/Coding-Solo/godot-mcp,MIT,2025-02-26 21:58:45,2025-08-09 21:19:34,2025-08-09 21:19:34,44,10.0,86,10.0,16.0,13.0,12.0,850,,,,,,4.0,12,True,3,,,,
145,alexander-zuev/supabase-mcp-server,alexander-zuev/supabase-mcp-server,Supabase MCP Server with support for SQL query execution and database exploration tools.,[],databases,https://github.com/alexander-zuev/supabase-mcp-server,https://github.com/alexander-zuev/supabase-mcp-server,Apache-2.0,2025-02-15 08:54:29,2025-08-05 08:01:55,2025-08-05 07:53:36,122,1.0,92,14.0,30.0,3.0,41.0,785,2025-04-03 10:25:36,0.4,19.0,,,2.0,12,True,3,,,,
146,ClickHouse/mcp-clickhouse,ClickHouse/mcp-clickhouse,ClickHouse database integration with schema inspection and query capabilities.,"['cloud', 'python']",databases,https://github.com/ClickHouse/mcp-clickhouse,https://github.com/ClickHouse/mcp-clickhouse,Apache-2.0,2024-12-25 14:15:46,2025-08-01 18:44:56,2025-08-01 18:44:56,53,11.0,97,7.0,54.0,16.0,12.0,514,,,,,,16.0,12,True,3,,,,
147,neondatabase-labs/mcp-server-neon,neondatabase-labs/mcp-server-neon,An MCP Server for creating and managing Postgres databases using Neon Serverless Postgres.,"['cloud', 'typescript']",databases,https://github.com/neondatabase-labs/mcp-server-neon,https://github.com/neondatabase-labs/mcp-server-neon,MIT,2024-11-29 19:08:55,2025-09-01 21:24:11,2025-09-01 21:24:09,131,36.0,73,5.0,93.0,7.0,15.0,448,,,,,,13.0,12,True,3,,,,
148,ferrislucas/iterm-mcp,ferrislucas/iterm-mcp,A Model Context Protocol server that provides access to iTerm. You can run commands and ask questions about what you..,[],command-line,https://github.com/ferrislucas/iterm-mcp,https://github.com/ferrislucas/iterm-mcp,MIT,2025-01-09 04:49:23,2025-08-10 21:20:44,2025-08-10 20:55:10,77,1.0,44,2.0,19.0,5.0,7.0,440,2025-04-17 03:31:43,1.2.5,11.0,1.0,1.0,6.0,12,True,3,,,,
149,runekaagaard/mcp-alchemy,runekaagaard/mcp-alchemy,"Universal SQLAlchemy-based database integration supporting PostgreSQL, MySQL, MariaDB, SQLite, Oracle, MS SQL Server..","['local', 'python']",databases,https://github.com/runekaagaard/mcp-alchemy,https://github.com/runekaagaard/mcp-alchemy,MPL-2.0,2024-12-26 14:09:30,2025-08-15 07:18:27,2025-08-15 07:18:25,119,13.0,50,6.0,12.0,,16.0,314,,,,,,6.0,12,True,3,,,,
150,InditexTech/mcp-teams-server,InditexTech/mcp-teams-server,"MCP server that integrates Microsoft Teams messaging (read, post, mention, list members and threads).","['cloud', 'python']",communication,https://github.com/InditexTech/mcp-teams-server,https://github.com/InditexTech/mcp-teams-server,Apache-2.0,2025-03-18 13:03:30,2025-09-02 08:31:15,2025-09-01 14:44:39,127,8.0,22,2.0,64.0,,2.0,309,2025-07-21 10:15:27,1.0.6,7.0,,,3.0,12,True,3,,,,
151,mzxrai/mcp-webresearch,mzxrai/mcp-webresearch,Search Google and do deep web research on any topic.,[],search-data-extraction,https://github.com/mzxrai/mcp-webresearch,https://github.com/mzxrai/mcp-webresearch,MIT,2024-12-06 04:28:52,2024-12-18 03:38:30,2024-12-18 03:38:25,35,,54,2.0,7.0,,,278,2024-12-15 22:32:43,0.1.6,3.0,5.0,5.0,,12,True,2,,,,
152,openbnb-org/mcp-server-airbnb,openbnb-org/mcp-server-airbnb,Provides tools to search Airbnb and get listing details.,"['cloud', 'typescript']",travel-and-transportation,https://github.com/openbnb-org/mcp-server-airbnb,https://github.com/openbnb-org/mcp-server-airbnb,MIT,2025-03-10 00:20:50,2025-07-18 03:57:21,2025-07-18 02:38:30,16,5.0,71,2.0,4.0,4.0,9.0,275,2025-07-18 03:57:21,0.1.3,1.0,,,3.0,12,True,1,157.0,78.0,,
153,cyberchitta/llm-context.py,cyberchitta/llm-context.py,Share code context with LLMs via MCP or clipboard.,"['local', 'python']",file-systems,https://github.com/cyberchitta/llm-context.py,https://github.com/cyberchitta/llm-context.py,Apache-2.0,2024-04-20 15:51:14,2025-09-07 15:39:14,2025-09-07 15:39:02,602,118.0,21,7.0,12.0,2.0,2.0,266,,,,,,2.0,12,True,3,,,,
154,Automata-Labs-team/MCP-Server-Playwright,Automata-Labs-team/MCP-Server-Playwright,An MCP server for browser automation using Playwright.,['python'],browser-automation,https://github.com/Automata-Labs-team/MCP-Server-Playwright,https://github.com/Automata-Labs-team/MCP-Server-Playwright,MIT,2024-12-02 08:15:20,2025-06-05 21:48:28,2025-06-05 21:48:28,75,,33,2.0,9.0,5.0,1.0,251,2025-01-24 07:03:52,1.2.1,15.0,12.0,12.0,5.0,12,True,3,,,,
155,ferdousbhai/investor-agent,ferdousbhai/investor-agent,Yahoo Finance integration to fetch stock market data including options recommendations.,"['cloud', 'python']",finance-and-fintech,https://github.com/ferdousbhai/investor-agent,https://github.com/ferdousbhai/investor-agent,MIT,2025-02-21 06:20:12,2025-09-02 02:17:17,2025-09-02 02:16:37,41,21.0,31,4.0,4.0,,4.0,251,,,,1.0,1.0,5.0,12,True,2,,,,
156,InditexTech/mcp-server-simulator-ios-idb,InditexTech/mcp-server-simulator-ios-idb,"A Model Context Protocol (MCP) server that enables LLMs to interact with iOS simulators (iPhone, iPad, etc.) through..","['local', 'macos', 'typescript']",developer-tools,https://github.com/InditexTech/mcp-server-simulator-ios-idb,https://github.com/InditexTech/mcp-server-simulator-ios-idb,Apache-2.0,2025-03-18 11:11:28,2025-09-02 10:59:44,2025-09-02 10:59:43,39,2.0,19,3.0,13.0,1.0,4.0,238,2025-04-02 14:17:03,1.0.1,2.0,,,7.0,12,True,3,,,,
157,hyperb1iss/droidmind,hyperb1iss/droidmind,"Control Android devices with AI through MCP, enabling device control, debugging, system analysis, and UI automation..","['local', 'python']",developer-tools,https://github.com/hyperb1iss/droidmind,https://github.com/hyperb1iss/droidmind,Apache-2.0,2025-03-02 10:46:15,2025-05-16 20:36:01,2025-05-16 20:33:53,82,,31,3.0,3.0,3.0,6.0,228,2025-05-16 20:36:13,0.3.1,1.0,,,,12,True,3,,,,
158,robotmcp/ros-mcp-server,robotmcp/ros-mcp-server,The ROS MCP Server supports robot control by converting user-issued natural language commands into ROS or ROS2 control..,"['linux', 'local', 'macos', 'python', 'windows']",developer-tools,https://github.com/robotmcp/ros-mcp-server,https://github.com/robotmcp/ros-mcp-server,Apache-2.0,2025-04-11 05:40:09,2025-09-07 11:30:09,2025-09-06 02:54:45,143,97.0,43,13.0,27.0,8.0,5.0,225,,,,,,5.0,12,True,3,,,,
159,admica/FileScopeMCP,admica/FileScopeMCP,Analyzes your codebase identifying important files based on dependency relationships. Generates diagrams and..,"['python', 'rust', 'typescript']",developer-tools,https://github.com/admica/FileScopeMCP,https://github.com/admica/FileScopeMCP,GPL-3.0,2025-03-27 19:35:07,2025-09-04 17:04:25,2025-09-04 17:04:25,92,9.0,22,1.0,5.0,6.0,3.0,224,2025-06-11 16:58:24,2.8.0,4.0,,,4.0,12,True,3,,,,
160,zinja-coder/apktool-mcp-server,zinja-coder/apktool-mcp-server,APKTool MCP Server is a MCP server for the Apk Tool to provide automation in reverse engineering of Android APKs.,"['local', 'python']",security,https://github.com/zinja-coder/apktool-mcp-server,https://github.com/zinja-coder/apktool-mcp-server,Apache-2.0,2025-04-19 19:20:05,2025-06-10 10:02:25,2025-06-10 10:02:25,46,3.0,25,1.0,3.0,,,206,2025-05-11 21:25:45,2.0.0,3.0,,,3.0,12,True,3,391.0,78.0,,
161,ktanaka101/mcp-server-duckdb,ktanaka101/mcp-server-duckdb,DuckDB database integration with schema inspection and query capabilities.,"['local', 'python']",databases,https://github.com/ktanaka101/mcp-server-duckdb,https://github.com/ktanaka101/mcp-server-duckdb,MIT,2024-11-30 14:25:37,2025-05-05 11:02:57,2025-05-05 10:54:44,53,,15,5.0,20.0,2.0,7.0,159,2025-05-05 11:00:02,1.1.0,9.0,1.0,1.0,4.0,12,True,3,,,,
162,PV-Bhat/vibe-check-mcp-server,PV-Bhat/vibe-check-mcp-server,An MCP server that prevents cascading errors and scope creep by calling a Vibe-check agent to ensure user alignment.,"['cloud', 'typescript']",other-tools-and-integrations,https://github.com/PV-Bhat/vibe-check-mcp-server,https://github.com/PV-Bhat/vibe-check-mcp-server,MIT,2025-03-22 09:33:08,2025-09-04 12:28:53,2025-09-04 12:28:53,158,55.0,19,2.0,26.0,3.0,2.0,136,2025-09-03 17:29:32,V2.5,3.0,,,5.0,12,True,2,,,,
163,sxhxliang/mcp-access-point,sxhxliang/mcp-access-point,Turn a web service into an MCP server in one click without making any code changes.,"['cloud', 'linux', 'local', 'macos', 'typescript', 'windows']",aggregators,https://github.com/sxhxliang/mcp-access-point,https://github.com/sxhxliang/mcp-access-point,MIT,2025-04-06 15:35:00,2025-09-06 14:15:01,2025-09-06 14:15:01,73,24.0,20,3.0,6.0,1.0,10.0,121,2025-09-04 15:11:04,0.1.4,7.0,,,4.0,12,True,3,,,,
164,ergut/mcp-bigquery-server,ergut/mcp-bigquery-server,Server implementation for Google BigQuery integration that enables direct BigQuery database access and querying..,"['cloud', 'typescript']",databases,https://github.com/ergut/mcp-bigquery-server,https://github.com/ergut/mcp-bigquery-server,MIT,2024-12-03 19:57:59,2025-05-24 22:24:46,2025-04-03 12:34:59,24,,26,3.0,6.0,3.0,3.0,120,2025-04-03 12:36:59,1.0.3,1.0,3.0,3.0,4.0,12,True,3,,,,
165,tinyfish-io/agentql-mcp,tinyfish-io/agentql-mcp,MCP server that provides AgentQLs data extraction capabilities.,"['cloud', 'official', 'typescript']",search-data-extraction,https://github.com/tinyfish-io/agentql-mcp,https://github.com/tinyfish-io/agentql-mcp,MIT,2024-12-21 01:12:55,2025-09-04 00:46:56,2025-08-27 04:45:34,57,3.0,25,9.0,27.0,1.0,,107,2025-03-13 00:38:37,1.0.0,1.0,3.0,3.0,5.0,12,True,2,,,,
166,tacticlaunch/mcp-linear,tacticlaunch/mcp-linear,Integrates with Linear project management system.,"['cloud', 'linux', 'macos', 'typescript', 'windows']",other-tools-and-integrations,https://github.com/tacticlaunch/mcp-linear,https://github.com/tacticlaunch/mcp-linear,MIT,2025-03-23 15:27:19,2025-09-05 11:26:54,2025-09-05 11:26:53,47,10.0,20,3.0,10.0,5.0,2.0,101,2025-09-05 11:26:55,1.0.12,11.0,2.0,2.0,6.0,12,True,2,,,,
167,aashari/mcp-server-atlassian-bitbucket,aashari/mcp-server-atlassian-bitbucket,"Atlassian Bitbucket Cloud integration. Enables AI systems to interact with repositories, pull requests, workspaces,..","['cloud', 'typescript']",developer-tools,https://github.com/aashari/mcp-server-atlassian-bitbucket,https://github.com/aashari/mcp-server-atlassian-bitbucket,,2025-03-24 12:18:56,2025-09-01 07:59:14,2025-08-15 09:34:40,568,38.0,29,2.0,85.0,6.0,15.0,73,2025-08-07 09:18:03,1.43.4,100.0,1.0,1.0,6.0,12,True,3,,,,
168,alchemyplatform/alchemy-mcp-server,alchemyplatform/alchemy-mcp-server,Allow AI agents to interact with Alchemys blockchain APIs.,"['cloud', 'official', 'typescript']",finance-and-fintech,https://github.com/alchemyplatform/alchemy-mcp-server,https://github.com/alchemyplatform/alchemy-mcp-server,MIT,2025-03-27 17:08:08,2025-08-26 19:13:06,2025-08-07 20:03:44,70,26.0,19,3.0,18.0,,1.0,68,2025-04-22 16:01:41,0.1.5,7.0,,,4.0,12,True,2,,,,
169,sitbon/magg,sitbon/magg,"Magg: A meta-MCP server that acts as a universal hub, allowing LLMs to autonomously discover, install, and orchestrate..","['cloud', 'linux', 'local', 'macos', 'python', 'windows']",aggregators,https://github.com/sitbon/magg,https://github.com/sitbon/magg,AGPL-3.0,2025-06-20 08:54:11,2025-08-07 01:41:04,2025-08-07 01:39:44,88,88.0,14,,2.0,,,67,2025-08-07 01:41:05,0.10.1,14.0,,,,12,True,3,11.0,3.0,,
170,portainer/portainer-mcp,portainer/portainer-mcp,"A powerful MCP server that enables AI assistants to seamlessly interact with Portainer instances, providing natural..","['cloud', 'go', 'local']",cloud-platforms,https://github.com/portainer/portainer-mcp,https://github.com/portainer/portainer-mcp,Zlib,2025-03-09 21:00:17,2025-06-30 14:08:38,2025-06-30 14:08:09,106,5.0,12,3.0,30.0,4.0,3.0,61,2025-06-30 14:09:39,0.6.0,7.0,,,3.0,12,True,3,1178.0,235.0,,
171,anaisbetts/mcp-installer,anaisbetts/mcp-installer,An MCP server that installs other MCP servers for you.,"['local', 'python']",other-tools-and-integrations,https://github.com/anaisbetts/mcp-installer,https://github.com/anaisbetts/mcp-installer,MIT,2024-11-26 18:01:53,2024-11-26 20:05:09,2024-11-26 20:05:09,12,,177,12.0,10.0,11.0,3.0,1396,,,,,,,11,True,2,,,,
172,janwilmake/openapi-mcp-server,janwilmake/openapi-mcp-server,Connect any HTTP/REST API server using an Open API spec (v3).,"['go', 'local']",developer-tools,https://github.com/janwilmake/openapi-mcp-server,https://github.com/janwilmake/openapi-mcp-server,MIT,2024-12-07 18:14:50,2025-09-06 11:44:29,2025-09-06 11:44:26,51,3.0,84,10.0,16.0,3.0,13.0,803,,,1.0,,,6.0,11,True,3,,,,
173,rohitg00/kubectl-mcp-server,rohitg00/kubectl-mcp-server,"A Model Context Protocol (MCP) server for Kubernetes that enables AI assistants like Claude, Cursor, and others to..","['cloud', 'local', 'python']",cloud-platforms,https://github.com/rohitg00/kubectl-mcp-server,https://github.com/rohitg00/kubectl-mcp-server,MIT,2025-03-23 17:49:07,2025-07-14 22:37:55,2025-07-14 22:37:55,29,9.0,129,9.0,12.0,10.0,10.0,708,,,,,,6.0,11,True,3,,,,
174,nickclyde/duckduckgo-mcp-server,nickclyde/duckduckgo-mcp-server,Web search using DuckDuckGo.,"['cloud', 'python']",search-data-extraction,https://github.com/nickclyde/duckduckgo-mcp-server,https://github.com/nickclyde/duckduckgo-mcp-server,MIT,2025-02-22 21:19:19,2025-03-11 22:59:22,2025-03-11 22:59:22,13,,88,3.0,10.0,12.0,,439,,,,10.0,10.0,5.0,11,True,2,,,,
175,MarkusPfundstein/mcp-gsuite,MarkusPfundstein/mcp-gsuite,Integration with gmail and Google Calendar.,"['cloud', 'python']",workplace-and-productivity,https://github.com/MarkusPfundstein/mcp-gsuite,https://github.com/MarkusPfundstein/mcp-gsuite,MIT,2024-11-30 22:32:38,2025-04-14 10:41:50,2025-04-14 10:41:50,67,,85,6.0,20.0,17.0,8.0,428,,,,3.0,3.0,6.0,11,True,3,,,,
