,name,github_id,description,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,github_release_downloads,monthly_downloads,trending,updated_github_id
241,QuantGeekDev/mongo-mcp,QuantGeekDev/mongo-mcp,MongoDB integration that enables LLMs to interact directly with databases.,"['local', 'typescript']",databases,https://github.com/QuantGeekDev/mongo-mcp,https://github.com/QuantGeekDev/mongo-mcp,MIT,2024-12-05 23:12:54,2025-03-15 23:32:51,2025-03-15 23:32:51,24.0,,30.0,4.0,7.0,9.0,,168.0,,,,2.0,2.0,2.0,9,True,3.0,,,,
242,carterlasalle/mac_messages_mcp,carterlasalle/mac_messages_mcp,"An MCP server that securely interfaces with your iMessage database via the Model Context Protocol (MCP), allowing LLMs..","['local', 'macos']",communication,https://github.com/carterlasalle/mac_messages_mcp,https://github.com/carterlasalle/mac_messages_mcp,MIT,2025-03-13 04:24:07,2025-09-09 02:59:18,2025-09-09 02:59:18,61.0,6.0,19.0,2.0,10.0,3.0,3.0,167.0,,,,,,6.0,9,True,3.0,,,,
243,lostintangent/gistpad-mcp,lostintangent/gistpad-mcp,"Use GitHub Gists to manage and access your personal knowledge, daily notes, and reusable prompts. This acts as a..","['local', 'typescript']",knowledge-and-memory,https://github.com/lostintangent/gistpad-mcp,https://github.com/lostintangent/gistpad-mcp,MIT,2025-03-12 18:02:16,2025-07-07 17:51:10,2025-07-07 17:51:06,57.0,,24.0,2.0,10.0,2.0,19.0,162.0,,,,,,3.0,9,True,2.0,,,,
244,gomarble-ai/facebook-ads-mcp-server,gomarble-ai/facebook-ads-mcp-server,"MCP server acting as an interface to the Facebook Ads, enabling programmatic access to Facebook Ads data and..","['cloud', 'python']",marketing,https://github.com/gomarble-ai/facebook-ads-mcp-server,https://github.com/gomarble-ai/facebook-ads-mcp-server,MIT,2025-04-07 17:46:05,2025-08-21 08:05:50,2025-08-21 08:05:50,35.0,6.0,42.0,1.0,23.0,1.0,1.0,160.0,,,,,,5.0,9,True,3.0,,,,
245,aliyun/alibabacloud-tablestore-mcp-server,aliyun/alibabacloud-tablestore-mcp-server,"MCP service for Tablestore, features include adding documents, semantic search for documents based on vectors and..","['cloud', 'java', 'python']",databases,https://github.com/aliyun/alibabacloud-tablestore-mcp-server,https://github.com/aliyun/alibabacloud-tablestore-mcp-server,Apache-2.0,2025-03-19 03:10:51,2025-04-28 08:20:15,2025-04-28 08:19:40,19.0,,37.0,4.0,1.0,,5.0,149.0,,,,,,,9,True,3.0,,,,
246,MladenSU/cli-mcp-server,MladenSU/cli-mcp-server,Command line interface with secure execution and customizable security policies.,"['local', 'python']",command-line,https://github.com/MladenSU/cli-mcp-server,https://github.com/MladenSU/cli-mcp-server,MIT,2024-12-08 23:01:54,2025-07-04 21:02:36,2025-07-04 21:02:07,30.0,,24.0,4.0,5.0,4.0,3.0,146.0,,,,1.0,1.0,4.0,9,True,3.0,,,,
247,OpenDataMCP/OpenDataMCP,OpenDataMCP/OpenDataMCP,Connect any Open Data to any LLM with Model Context Protocol.,"['cloud', 'python']",customer-data-platforms,https://github.com/OpenDataMCP/OpenDataMCP,https://github.com/OpenDataMCP/OpenDataMCP,MIT,2024-11-30 17:57:40,2024-12-20 17:37:45,2024-12-20 17:37:45,70.0,,17.0,4.0,8.0,3.0,2.0,134.0,2024-12-02 06:50:42,0.1.28,23.0,,,,9,True,3.0,46.0,4.0,,
248,andybrandt/mcp-simple-pubmed,andybrandt/mcp-simple-pubmed,MCP to search and read medical / life sciences papers from PubMed.,"['cloud', 'python']",search-data-extraction,https://github.com/andybrandt/mcp-simple-pubmed,https://github.com/andybrandt/mcp-simple-pubmed,MIT,2024-12-11 14:53:03,2025-09-24 11:19:47,2025-09-24 11:19:47,37.0,11.0,27.0,2.0,6.0,2.0,1.0,134.0,,,,,,7.0,9,True,3.0,,,,
249,XeroAPI/xero-mcp-server,XeroAPI/xero-mcp-server,"An MCP server that integrates with Xeros API, allowing for standardized access to Xeros accounting and business..","['cloud', 'typescript']",finance-and-fintech,https://github.com/XeroAPI/xero-mcp-server,https://github.com/XeroAPI/xero-mcp-server,MIT,2025-03-17 02:29:58,2025-05-18 08:55:11,2025-05-18 08:55:11,79.0,,64.0,15.0,74.0,12.0,5.0,129.0,,,,,,13.0,9,True,3.0,,,,
250,JoshuaRileyDev/app-store-connect-mcp-server,JoshuaRileyDev/app-store-connect-mcp-server,An MCP server to communicate with the App Store Connect API for iOS Developers.,"['local', 'typescript']",developer-tools,https://github.com/JoshuaRileyDev/app-store-connect-mcp-server,https://github.com/JoshuaRileyDev/app-store-connect-mcp-server,MIT,2024-12-13 18:24:32,2025-09-02 10:27:03,2025-09-02 10:27:02,37.0,19.0,18.0,2.0,13.0,2.0,3.0,127.0,,,,,,3.0,9,True,3.0,,,,
251,jinzcdev/markmap-mcp-server,jinzcdev/markmap-mcp-server,An MCP server built on markmap that converts Markdown to interactive mind maps. Supports multi-format exports..,"['local', 'typescript']",knowledge-and-memory,https://github.com/jinzcdev/markmap-mcp-server,https://github.com/jinzcdev/markmap-mcp-server,MIT,2025-04-28 12:53:55,2025-06-12 10:53:56,2025-06-12 10:53:46,23.0,,18.0,2.0,4.0,1.0,,119.0,2025-05-06 07:57:14,0.1.1,2.0,1.0,1.0,2.0,9,True,2.0,,,,
252,Seym0n/tiktok-mcp,Seym0n/tiktok-mcp,Interact with TikTok videos.,"['cloud', 'typescript']",other-tools-and-integrations,https://github.com/Seym0n/tiktok-mcp,https://github.com/Seym0n/tiktok-mcp,MIT,2025-03-13 12:23:46,2025-08-25 20:28:11,2025-06-10 19:37:06,9.0,,15.0,3.0,2.0,1.0,,106.0,2025-06-10 19:42:33,2,2.0,,,2.0,9,True,3.0,,,,
253,entanglr/zettelkasten-mcp,entanglr/zettelkasten-mcp,"A Model Context Protocol (MCP) server that implements the Zettelkasten knowledge management methodology, allowing you..","['local', 'python']",knowledge-and-memory,https://github.com/entanglr/zettelkasten-mcp,https://github.com/entanglr/zettelkasten-mcp,MIT,2025-04-01 21:33:20,2025-04-25 08:11:20,2025-04-25 07:57:32,29.0,,16.0,5.0,18.0,1.0,2.0,97.0,2025-04-25 07:59:45,1.2.1,4.0,,,,9,True,2.0,,,,
254,vectorize-io/vectorize-mcp-server,vectorize-io/vectorize-mcp-server,"Vectorize MCP server for advanced retrieval, Private Deep Research, Anything-to-Markdown file extraction and text..","['cloud', 'typescript']",search-data-extraction,https://github.com/vectorize-io/vectorize-mcp-server,https://github.com/vectorize-io/vectorize-mcp-server,MIT,2025-03-10 14:43:02,2025-06-12 15:53:33,2025-06-12 15:53:33,23.0,,18.0,3.0,16.0,1.0,,93.0,2025-04-07 08:34:51,0.4.3,1.0,,,6.0,9,True,3.0,,,,
255,SaseQ/discord-mcp,SaseQ/discord-mcp,A MCP server for the Discord integration. Enable your AI assistants to seamlessly interact with Discord. Enhance your..,"['java', 'local', 'typescript']",communication,https://github.com/SaseQ/discord-mcp,https://github.com/SaseQ/discord-mcp,MIT,2025-03-14 21:00:40,2025-08-11 16:36:35,2025-08-11 16:35:55,50.0,10.0,18.0,1.0,5.0,,,83.0,,,,,,5.0,9,True,3.0,,,,
256,nkapila6/mcp-local-rag,nkapila6/mcp-local-rag,primitive RAG-like web search model context protocol (MCP) server that runs locally. No APIs needed.,"['local', 'python']",search-data-extraction,https://github.com/nkapila6/mcp-local-rag,https://github.com/nkapila6/mcp-local-rag,MIT,2025-03-13 09:20:19,2025-10-03 03:13:33,2025-09-26 09:23:08,45.0,19.0,15.0,2.0,32.0,,3.0,83.0,,,,,,5.0,9,True,3.0,,,,
257,translated/lara-mcp,translated/lara-mcp,"MCP Server for Lara Translate API, enabling powerful translation capabilities with support for language detection and..","['cloud', 'official', 'typescript']",translation-services,https://github.com/translated/lara-mcp,https://github.com/translated/lara-mcp,MIT,2025-03-31 05:10:30,2025-08-12 18:20:17,2025-08-12 18:20:16,32.0,6.0,11.0,7.0,10.0,,3.0,73.0,,,,2.0,2.0,3.0,9,True,1.0,,,,
258,pi22by7/In-Memoria,pi22by7/In-Memoria,Persistent intelligence infrastructure for agentic development that gives AI coding assistants cumulative memory and..,"['linux', 'local', 'macos', 'rust', 'typescript', 'windows']",knowledge-and-memory,https://github.com/pi22by7/In-Memoria,https://github.com/pi22by7/In-Memoria,MIT,2025-08-16 06:53:05,2025-09-11 13:19:11,2025-09-11 13:18:13,61.0,61.0,8.0,2.0,,6.0,3.0,72.0,,,,,,,9,True,2.0,,,,
259,apinetwork/piapi-mcp-server,apinetwork/piapi-mcp-server,PiAPI MCP server makes users able to generate media content with Midjourney/Flux/Kling/Hunyuan/Udio/Trellis directly..,"['cloud', 'typescript']",other-tools-and-integrations,https://github.com/apinetwork/piapi-mcp-server,https://github.com/apinetwork/piapi-mcp-server,MIT,2024-12-26 10:46:39,2025-08-15 09:43:50,2025-08-15 09:43:50,26.0,3.0,21.0,2.0,19.0,2.0,,61.0,,,,,,5.0,9,True,3.0,,,,
260,kopfrechner/gitlab-mr-mcp,kopfrechner/gitlab-mr-mcp,Interact seamlessly with issues and merge requests of your GitLab projects.,"['cloud', 'typescript']",version-control,https://github.com/kopfrechner/gitlab-mr-mcp,https://github.com/kopfrechner/gitlab-mr-mcp,MIT,2025-03-24 20:02:10,2025-09-30 01:24:41,2025-08-19 19:47:35,79.0,10.0,17.0,1.0,44.0,3.0,5.0,60.0,,,,,,8.0,9,True,3.0,,,,
261,jinzcdev/leetcode-mcp-server,jinzcdev/leetcode-mcp-server,"MCP server enabling automated access to LeetCodes programming problems, solutions, submissions and public data with..","['cloud', 'typescript']",coding-agents,https://github.com/jinzcdev/leetcode-mcp-server,https://github.com/jinzcdev/leetcode-mcp-server,MIT,2025-04-12 18:13:47,2025-05-31 15:27:08,2025-05-31 15:26:49,55.0,,14.0,1.0,5.0,1.0,2.0,57.0,2025-05-31 15:32:58,1.2.0,3.0,,,3.0,9,True,3.0,,,,
262,jparkerweb/mcp-sqlite,jparkerweb/mcp-sqlite,Model Context Protocol (MCP) server that provides comprehensive SQLite database interaction capabilities.,"['local', 'typescript']",databases,https://github.com/jparkerweb/mcp-sqlite,https://github.com/jparkerweb/mcp-sqlite,MIT,2025-04-05 03:28:31,2025-06-02 21:23:24,2025-06-02 21:21:28,23.0,,6.0,1.0,1.0,,1.0,57.0,2025-06-02 21:23:24,1.0.7,2.0,,,,9,True,3.0,,,,
263,jjsantos01/qgis_mcp,jjsantos01/qgis_mcp,"connects QGIS Desktop to Claude AI through the MCP. This integration enables prompt-assisted project creation, layer..",[],location-services,https://github.com/jjsantos01/qgis_mcp,https://github.com/jjsantos01/qgis_mcp,,2025-03-12 21:09:53,2025-10-01 01:23:25,2025-10-01 01:23:25,13.0,5.0,88.0,13.0,7.0,4.0,12.0,663.0,,,,,,4.0,8,True,3.0,,,,
264,ckreiling/mcp-server-docker,ckreiling/mcp-server-docker,"Integrate with Docker to manage containers, images, volumes, and networks.","['local', 'python']",developer-tools,https://github.com/ckreiling/mcp-server-docker,https://github.com/ckreiling/mcp-server-docker,GPL-3.0,2024-12-07 02:52:14,2025-06-05 02:52:13,2025-06-05 02:52:13,53.0,,81.0,10.0,28.0,7.0,2.0,625.0,,,,,,3.0,8,True,3.0,,,,
265,reading-plus-ai/mcp-server-data-exploration,reading-plus-ai/mcp-server-data-exploration,"Enables autonomous data exploration on .csv-based datasets, providing intelligent insights with minimal effort.","['cloud', 'python']",data-science-tools,https://github.com/reading-plus-ai/mcp-server-data-exploration,https://github.com/reading-plus-ai/mcp-server-data-exploration,MIT,2024-12-06 18:26:04,2025-03-22 17:26:01,2025-03-22 17:26:00,7.0,,59.0,5.0,4.0,8.0,,487.0,,,,,,2.0,8,True,3.0,,,,
266,QuantGeekDev/docker-mcp,QuantGeekDev/docker-mcp,Docker container management and operations through MCP.,"['go', 'local']",developer-tools,https://github.com/QuantGeekDev/docker-mcp,https://github.com/QuantGeekDev/docker-mcp,MIT,2024-12-04 22:53:04,2024-12-14 03:54:41,2024-12-14 03:54:41,20.0,,53.0,8.0,12.0,4.0,,402.0,,,,1.0,1.0,2.0,8,True,3.0,,,,
267,hannesrudolph/mcp-ragdocs,hannesrudolph/mcp-ragdocs,"An MCP server implementation that provides tools for retrieving and processing documentation through vector search,..","['local', 'python']",knowledge-and-memory,https://github.com/hannesrudolph/mcp-ragdocs,https://github.com/hannesrudolph/mcp-ragdocs,MIT,2024-12-13 22:40:03,2025-07-18 06:59:53,2025-07-18 06:59:53,16.0,1.0,27.0,4.0,4.0,,,228.0,,,,1.0,1.0,4.0,8,True,3.0,,,,
268,adhikasp/mcp-twikit,adhikasp/mcp-twikit,Interact with Twitter search and timeline.,"['cloud', 'python']",communication,https://github.com/adhikasp/mcp-twikit,https://github.com/adhikasp/mcp-twikit,MIT,2024-12-15 03:37:27,2025-03-14 14:35:31,2025-03-14 14:35:31,16.0,,26.0,2.0,8.0,4.0,,207.0,,,,,,5.0,8,True,3.0,,,,
269,danhilse/notion_mcp,danhilse/notion_mcp,Integrates with Notions API to manage personal todo lists.,"['cloud', 'python']",other-tools-and-integrations,https://github.com/danhilse/notion_mcp,https://github.com/danhilse/notion_mcp,MIT,2024-11-30 03:28:34,2024-12-18 17:39:00,2024-12-18 17:38:57,11.0,,52.0,4.0,5.0,2.0,2.0,201.0,,,,,,,8,True,3.0,,,,
270,hellokaton/unsplash-mcp-server,hellokaton/unsplash-mcp-server,A MCP server for Unsplash image search.,"['cloud', 'python']",search-data-extraction,https://github.com/hellokaton/unsplash-mcp-server,https://github.com/hellokaton/unsplash-mcp-server,MIT,2025-03-18 08:42:50,2025-07-07 13:53:35,2025-07-07 13:53:35,22.0,,19.0,2.0,5.0,1.0,6.0,174.0,,,,,,3.0,8,True,3.0,,,,
271,blackwhite084/playwright-plus-python-mcp,blackwhite084/playwright-plus-python-mcp,"An MCP python server using Playwright for browser automation,more suitable for llm.",['python'],browser-automation,https://github.com/blackwhite084/playwright-plus-python-mcp,https://github.com/blackwhite084/playwright-plus-python-mcp,Apache-2.0,2025-01-04 08:23:58,2025-01-07 06:35:52,2025-01-07 06:34:58,7.0,,24.0,3.0,4.0,2.0,,153.0,,,,,,2.0,8,True,3.0,,,,
272,langfuse/mcp-server-langfuse,langfuse/mcp-server-langfuse,MCP server to access and manage LLM application prompts created with Langfuse) Prompt Management.,"['local', 'python']",developer-tools,https://github.com/langfuse/mcp-server-langfuse,https://github.com/langfuse/mcp-server-langfuse,MIT,2025-02-15 11:58:06,2025-02-16 14:03:25,2025-02-15 23:13:01,9.0,,31.0,2.0,9.0,2.0,1.0,140.0,2025-02-15 21:24:41,0.0.1,2.0,,,,8,True,3.0,,,,
273,kaliaboi/mcp-zotero,kaliaboi/mcp-zotero,A connector for LLMs to work with collections and sources on your Zotero Cloud.,"['cloud', 'typescript']",knowledge-and-memory,https://github.com/kaliaboi/mcp-zotero,https://github.com/kaliaboi/mcp-zotero,MIT,2024-12-19 17:53:35,2025-02-04 19:51:43,2025-02-04 19:51:42,22.0,,17.0,3.0,6.0,7.0,,135.0,,,,1.0,1.0,3.0,8,True,3.0,,,,
274,jjsantos01/jupyter-notebook-mcp,jjsantos01/jupyter-notebook-mcp,"connects Jupyter Notebook to Claude AI, allowing Claude to directly interact with and control Jupyter Notebooks.","['local', 'python']",data-science-tools,https://github.com/jjsantos01/jupyter-notebook-mcp,https://github.com/jjsantos01/jupyter-notebook-mcp,MIT,2025-03-26 19:55:58,2025-04-02 04:37:21,2025-03-31 20:11:34,37.0,,21.0,4.0,2.0,,1.0,110.0,,,,,,,8,True,3.0,,,,
275,roychri/mcp-server-asana,roychri/mcp-server-asana,This Model Context Protocol server implementation of Asana allows you to talk to Asana API from MCP Client such as..,"['cloud', 'typescript']",other-tools-and-integrations,https://github.com/roychri/mcp-server-asana,https://github.com/roychri/mcp-server-asana,MIT,2024-12-04 23:23:56,2025-05-21 22:57:22,2025-05-21 22:57:22,61.0,,31.0,2.0,12.0,9.0,9.0,103.0,,,,,,5.0,8,True,3.0,,,,
276,just-every/mcp-read-website-fast,just-every/mcp-read-website-fast,"Fast, token-efficient web content extraction for AI agents - converts websites to clean Markdown while preserving..","['local', 'typescript']",search-data-extraction,https://github.com/just-every/mcp-read-website-fast,https://github.com/just-every/mcp-read-website-fast,MIT,2025-06-11 10:58:03,2025-08-29 05:42:32,2025-08-29 05:42:29,62.0,24.0,14.0,1.0,3.0,1.0,3.0,94.0,,,,,,3.0,8,True,3.0,,,,
277,evalstate/mcp-miro,evalstate/mcp-miro,"Access MIRO whiteboards, bulk create and read items. Requires OAUTH key for REST API.","['cloud', 'typescript']",other-tools-and-integrations,https://github.com/evalstate/mcp-miro,https://github.com/evalstate/mcp-miro,Apache-2.0,2024-11-28 18:52:24,2024-12-23 15:11:21,2024-12-23 15:11:21,23.0,,28.0,2.0,6.0,4.0,,89.0,,,,1.0,1.0,3.0,8,True,3.0,,,,
278,ChanMeng666/server-google-news,ChanMeng666/server-google-news,"Google News integration with automatic topic categorization, multi-language support, and comprehensive search..","['cloud', 'typescript']",search-data-extraction,https://github.com/ChanMeng666/server-google-news,https://github.com/ChanMeng666/server-google-news,MIT,2024-12-29 12:48:15,2025-09-12 12:41:25,2025-09-12 12:41:21,84.0,13.0,18.0,1.0,24.0,2.0,1.0,84.0,,,,,,9.0,8,True,3.0,,,,
279,st3v3nmw/sourcerer-mcp,st3v3nmw/sourcerer-mcp,MCP for semantic code search & navigation that reduces token waste.,"['cloud', 'go']",developer-tools,https://github.com/st3v3nmw/sourcerer-mcp,https://github.com/st3v3nmw/sourcerer-mcp,MIT,2025-08-07 17:17:00,2025-09-05 20:25:27,2025-09-05 20:25:18,34.0,34.0,8.0,1.0,3.0,1.0,,78.0,,,,,,,8,True,3.0,,,,
280,berlinbra/alpha-vantage-mcp,berlinbra/alpha-vantage-mcp,Alpha Vantage API integration to fetch both stock and crypto information.,"['cloud', 'python']",finance-and-fintech,https://github.com/berlinbra/alpha-vantage-mcp,https://github.com/berlinbra/alpha-vantage-mcp,MIT,2024-12-17 18:35:46,2025-04-17 06:09:23,2025-04-17 06:09:23,65.0,,34.0,3.0,25.0,,2.0,73.0,,,,,,5.0,8,True,3.0,,,,
281,ChristianHinge/dicom-mcp,ChristianHinge/dicom-mcp,"DICOM integration to query, read, and move medical images and reports from PACS and other DICOM compliant systems.","['cloud', 'local', 'python']",databases,https://github.com/ChristianHinge/dicom-mcp,https://github.com/ChristianHinge/dicom-mcp,MIT,2025-03-11 16:58:30,2025-05-05 19:19:12,2025-05-05 19:19:12,56.0,,21.0,4.0,15.0,1.0,1.0,66.0,2025-04-28 10:33:20,.0.1.2,2.0,,,2.0,8,True,3.0,,,,
282,ConechoAI/openai-websearch-mcp,ConechoAI/openai-websearch-mcp,This is a Python-based MCP server that provides OpenAI web_search build-in tool.,"['cloud', 'local', 'python']",search-data-extraction,https://github.com/ConechoAI/openai-websearch-mcp,https://github.com/ConechoAI/openai-websearch-mcp,MIT,2025-03-12 05:59:19,2025-09-12 08:44:52,2025-09-12 08:44:52,28.0,9.0,13.0,2.0,6.0,1.0,,65.0,,,,,,3.0,8,True,3.0,,,,
283,takashiishida/arxiv-latex-mcp,takashiishida/arxiv-latex-mcp,Get the LaTeX source of arXiv papers to handle mathematical content and equations.,"['cloud', 'python']",search-data-extraction,https://github.com/takashiishida/arxiv-latex-mcp,https://github.com/takashiishida/arxiv-latex-mcp,MIT,2025-04-07 13:34:29,2025-08-15 08:17:04,2025-08-15 08:17:00,5.0,1.0,7.0,2.0,2.0,1.0,,65.0,2025-06-29 04:21:56,0.1.0,1.0,,,,8,True,3.0,63.0,15.0,,
284,kdqed/zaturn,kdqed/zaturn,"Link multiple data sources (SQL, CSV, Parquet, etc.) and ask AI to analyze the data for insights and visualizations.","['linux', 'local', 'macos', 'python', 'windows']",data-science-tools,https://github.com/kdqed/zaturn,https://github.com/kdqed/zaturn,MIT,2025-04-07 10:43:32,2025-09-23 06:08:22,2025-09-23 06:08:21,73.0,14.0,7.0,1.0,6.0,,4.0,60.0,,,,,,2.0,8,True,3.0,,,,
285,heurist-network/heurist-mesh-mcp-server,heurist-network/heurist-mesh-mcp-server,"Access specialized web3 AI agents for blockchain analysis, smart contract security auditing, token metrics evaluation,..","['cloud', 'local', 'official', 'python']",finance-and-fintech,https://github.com/heurist-network/heurist-mesh-mcp-server,https://github.com/heurist-network/heurist-mesh-mcp-server,MIT,2025-03-14 03:31:31,2025-09-13 12:01:02,2025-09-13 12:01:02,22.0,1.0,14.0,3.0,5.0,3.0,,58.0,,,,,,5.0,8,True,3.0,,,,
286,NON906/omniparser-autogui-mcp,NON906/omniparser-autogui-mcp,Automatic operation of on-screen GUI.,['python'],other-tools-and-integrations,https://github.com/NON906/omniparser-autogui-mcp,https://github.com/NON906/omniparser-autogui-mcp,MIT,2025-02-26 06:38:10,2025-03-02 01:53:48,2025-03-02 01:53:34,24.0,,10.0,4.0,2.0,1.0,,55.0,,,,,,,8,True,3.0,,,,
287,chatmcp/mcp-server-chatsum,chatmcp/mcp-server-chatsum,Query and summarize your chat messages with AI prompts.,[],knowledge-and-memory,https://github.com/chatmcp/mcp-server-chatsum,https://github.com/chatmcp/mcp-server-chatsum,,2024-12-03 16:08:19,2024-12-04 02:58:20,2024-12-04 02:58:15,3.0,,100.0,9.0,2.0,5.0,,1019.0,,,,,,,7,True,3.0,,,,
288,samuelgursky/davinci-resolve-mcp,samuelgursky/davinci-resolve-mcp,"MCP server integration for DaVinci Resolve providing powerful tools for video editing, color grading, media..",['python'],art-and-culture,https://github.com/samuelgursky/davinci-resolve-mcp,https://github.com/samuelgursky/davinci-resolve-mcp,MIT,2025-03-18 03:11:04,2025-04-02 02:35:22,2025-04-02 02:35:08,15.0,,31.0,8.0,5.0,7.0,2.0,321.0,,,,,,2.0,7,True,3.0,,,,
289,wegotdocs/open-mcp,wegotdocs/open-mcp,Turn a web API into an MCP server in 10 seconds and add it to the open source registry: https://open-mcp.org.,"['linux', 'local', 'macos', 'typescript', 'windows']",aggregators,https://github.com/wegotdocs/open-mcp,https://github.com/wegotdocs/open-mcp,,2025-03-27 14:40:31,2025-09-15 18:25:39,2025-07-25 12:33:30,131.0,4.0,30.0,5.0,342.0,1.0,2.0,267.0,,,,,,2.0,7,True,3.0,,,,
290,recursechat/mcp-server-apple-shortcuts,recursechat/mcp-server-apple-shortcuts,An MCP Server Integration with Apple Shortcuts.,"['local', 'macos', 'typescript']",browser-automation,https://github.com/recursechat/mcp-server-apple-shortcuts,https://github.com/recursechat/mcp-server-apple-shortcuts,Apache-2.0,2024-12-11 20:32:57,2024-12-22 03:27:15,2024-12-22 03:27:15,12.0,,26.0,3.0,3.0,2.0,1.0,242.0,,,,,,2.0,7,True,3.0,,,,
291,reading-plus-ai/mcp-server-deep-research,reading-plus-ai/mcp-server-deep-research,"MCP server providing OpenAI/Perplexity-like autonomous deep research, structured query elaboration, and concise..","['cloud', 'typescript']",search-data-extraction,https://github.com/reading-plus-ai/mcp-server-deep-research,https://github.com/reading-plus-ai/mcp-server-deep-research,MIT,2025-03-23 01:35:18,2025-03-25 15:50:11,2025-03-25 15:50:11,3.0,,23.0,1.0,1.0,2.0,,180.0,,,,,,2.0,7,True,3.0,,,,
292,marcelmarais/spotify-mcp-server,marcelmarais/spotify-mcp-server,Control Spotify playback and manage playlists.,"['local', 'typescript']",other-tools-and-integrations,https://github.com/marcelmarais/spotify-mcp-server,https://github.com/marcelmarais/spotify-mcp-server,,2025-03-19 13:15:18,2025-09-27 20:09:03,2025-09-27 20:09:03,31.0,6.0,37.0,2.0,20.0,3.0,2.0,154.0,,,,,,8.0,7,True,3.0,,,,
293,sirmews/mcp-pinecone,sirmews/mcp-pinecone,Pinecone integration with vector search capabilities.,"['cloud', 'python']",databases,https://github.com/sirmews/mcp-pinecone,https://github.com/sirmews/mcp-pinecone,MIT,2024-12-08 04:53:27,2025-01-31 08:20:22,2025-01-31 08:20:21,56.0,,30.0,1.0,5.0,4.0,,146.0,,,,,,2.0,7,True,3.0,,,,
294,f4ww4z/mcp-mysql-server,f4ww4z/mcp-mysql-server,Node.js-based MySQL database integration that provides secure MySQL database operations.,"['local', 'typescript']",databases,https://github.com/f4ww4z/mcp-mysql-server,https://github.com/f4ww4z/mcp-mysql-server,MIT,2024-12-13 09:39:28,2025-05-03 02:58:09,2025-05-03 02:58:09,19.0,,24.0,1.0,10.0,8.0,3.0,115.0,,,,,,7.0,7,True,3.0,,,,
295,doggybee/mcp-server-ccxt,doggybee/mcp-server-ccxt,An MCP server for accessing real-time crypto market data and trading via 20+ exchanges using the CCXT library...,"['cloud', 'typescript']",finance-and-fintech,https://github.com/doggybee/mcp-server-ccxt,https://github.com/doggybee/mcp-server-ccxt,MIT,2025-03-30 04:44:33,2025-06-03 03:55:44,2025-06-03 03:51:06,61.0,,20.0,2.0,5.0,1.0,1.0,107.0,2025-04-01 05:28:10,1.2.1,1.0,1.0,1.0,4.0,7,True,3.0,,,,
296,tiianhk/MaxMSP-MCP-Server,tiianhk/MaxMSP-MCP-Server,"A coding agent for Max (Max/MSP/Jitter), which is a visual programming language for music and multimedia.","['local', 'python']",coding-agents,https://github.com/tiianhk/MaxMSP-MCP-Server,https://github.com/tiianhk/MaxMSP-MCP-Server,MIT,2025-04-18 15:43:58,2025-08-27 13:28:16,2025-08-27 13:28:16,51.0,1.0,9.0,5.0,1.0,7.0,1.0,96.0,,,,,,4.0,7,True,3.0,,,,
297,nguyenvanduocit/all-in-one-model-context-protocol,nguyenvanduocit/all-in-one-model-context-protocol,"Some useful tools for developer, almost everything an engineer need: confluence, Jira, Youtube, run script, knowledge..","['go', 'local']",other-tools-and-integrations,https://github.com/nguyenvanduocit/all-in-one-model-context-protocol,https://github.com/nguyenvanduocit/all-in-one-model-context-protocol,,2024-12-12 18:27:14,2025-02-24 07:27:20,2025-02-24 07:27:17,82.0,,8.0,3.0,19.0,,1.0,88.0,2025-02-07 13:47:40,1.14.0,15.0,,,5.0,7,True,3.0,190.0,19.0,,
298,QuantGeekDev/coincap-mcp,QuantGeekDev/coincap-mcp,"Real-time cryptocurrency market data integration using CoinCaps public API, providing access to crypto prices and..","['cloud', 'typescript']",finance-and-fintech,https://github.com/QuantGeekDev/coincap-mcp,https://github.com/QuantGeekDev/coincap-mcp,MIT,2024-12-08 20:38:43,2025-01-30 16:30:02,2025-01-30 16:30:02,31.0,,25.0,2.0,7.0,1.0,,87.0,,,,2.0,2.0,2.0,7,True,3.0,,,,
299,areweai/tsgram-mcp,areweai/tsgram-mcp,"TSgram: Telegram + Claude with local workspace access on your phone in typescript. Read, write, and vibe code on the..",[],communication,https://github.com/areweai/tsgram-mcp,https://github.com/areweai/tsgram-mcp,MIT,2025-06-23 22:38:41,2025-06-26 04:55:26,2025-06-26 04:55:26,22.0,,23.0,13.0,2.0,,,86.0,,,,,,2.0,7,True,3.0,,,,
300,omni-mcp/isaac-sim-mcp,omni-mcp/isaac-sim-mcp,"A MCP Server and an extension enables natural language control of NVIDIA Isaac Sim, Lab, OpenUSD and etc.","['cloud', 'typescript']",art-and-culture,https://github.com/omni-mcp/isaac-sim-mcp,https://github.com/omni-mcp/isaac-sim-mcp,MIT,2025-03-31 04:43:01,2025-04-25 12:39:05,2025-04-23 08:13:18,14.0,,20.0,7.0,6.0,1.0,3.0,83.0,2025-04-25 12:39:05,0.3.0,1.0,,,2.0,7,True,3.0,,,,
